PRO_COM,dist_romita_km
16098,45.21627578149725
16099,45.21627578149725
16100,45.21627578149725
16101,45.21627578149725
16102,45.21627578149725
16103,45.21627578149725
16104,45.21627578149725
16105,45.21627578149725
16106,45.21627578149725
16107,45.21627578149725
16108,45.21627578149725
16109,45.21627578149725
16110,45.21627578149725
16111,45.21627578149725
16175,45.21627578149725
16176,45.21627578149725
16177,45.21627578149725
16178,45.21627578149725
16179,45.21627578149725
16180,45.21627578149725
16182,45.21627578149725
16183,45.21627578149725
16184,45.21627578149725
16185,45.21627578149725
16186,45.21627578149725
16187,45.21627578149725
16188,45.21627578149725
16189,45.21627578149725
16190,45.21627578149725
16191,45.21627578149725
16192,45.21627578149725
16193,45.21627578149725
